Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1069987805772709888,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",TN_WithRG,TN_WithRG,Tue Dec 04 16:12:26 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069987907610525697,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Zinnia G,Go_sciencebird,Tue Dec 04 16:12:51 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069987926853840896,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Smarajit Basu,basu_smarajit,Tue Dec 04 16:12:55 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069988343893712896,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Lallan Prasad. INC??,LallanPr,Tue Dec 04 16:14:35 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069989219244765184,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Soter D'Souza,soter8,Tue Dec 04 16:18:03 +0000 2018,0,0,English,Twitter Web Client,Retweet,,1,1,1
1069989901586849792,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Shubham,ShubhTwits,Tue Dec 04 16:20:46 +0000 2018,0,0,English,Twitter Lite,Retweet,,1,1,1
1069990019195170818,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",jainbhai,amit30980,Tue Dec 04 16:21:14 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069990044742541313,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Raghu B,RaghuB69434622,Tue Dec 04 16:21:20 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069990404114702336,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",??????? - ?? ???? ??,TusharS40428711,Tue Dec 04 16:22:46 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069990602425610240,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",ArunesH_SinhA,AruneshhSinhaa,Tue Dec 04 16:23:33 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069991384353030144,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Shubham Jaiswal,Shubham81782479,Tue Dec 04 16:26:40 +0000 2018,0,0,English,Twitter Lite,Retweet,,1,1,1
1069992125838712832,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",NEHARAJ,NEHARAJ68219434,Tue Dec 04 16:29:36 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069994108742098944,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU","nedunseliian st,",NedunseliianSt,Tue Dec 04 16:37:29 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069994286530338816,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",alka narula,narulaAlka,Tue Dec 04 16:38:12 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069994446169751553,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Gautam Nautiyal,Gnukpcc,Tue Dec 04 16:38:50 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069995758164807682,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Shaju Thomas,shajupthomas,Tue Dec 04 16:44:02 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069997962208657408,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",sid,sidd56,Tue Dec 04 16:52:48 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069998113513922561,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Madhu Dutt,MadhuDutt1,Tue Dec 04 16:53:24 +0000 2018,0,0,English,Twitter Lite,Retweet,,1,1,1
1069998337384943620,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",ShareefKabaka,shareefkabaka,Tue Dec 04 16:54:17 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069998996779786240,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Dalip Gautam,DalipGautam2,Tue Dec 04 16:56:55 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069999310333308929,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Vikas Dharra.,iamvieky,Tue Dec 04 16:58:09 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1070000109377675264,@arunjaitley That's rubbish. There was bumper crop and #DemonetizationDisaster was unleashed by you. That was a major contributor to current farming crisis. You punctured the tyres of a car that was running smoothly ... and now you are trying to put the blame on someone else?,Adheesh21T,Ad21Tel,Tue Dec 04 17:01:20 +0000 2018,2,2,English,Twitter for Android,Reply,,0,1,1
1070000296619732992,@arunjaitley That's rubbish. There was bumper crop and #DemonetizationDisaster was unleashed by you. That was a major contributor to current farming crisis. You punctured the tyres of a car that was running smoothly ... and now you are trying to put the blame on someone else?,Bhaskar,inclusivemind,Tue Dec 04 17:02:05 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
1070000359505051648,@arunjaitley That's rubbish. There was bumper crop and #DemonetizationDisaster was unleashed by you. That was a major contributor to current farming crisis. You punctured the tyres of a car that was running smoothly ... and now you are trying to put the blame on someone else?,???Aaron ???,ROALY,Tue Dec 04 17:02:20 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
